"","Sample","Week","Treatment","Weight.x","Temperature","HeartRate","RespiratoryRate","SubmandibularLN","PrescapularLN","PoplitealLN","salDNA","salcDNA","blDNA","blcDNA","blNeut","blCD4CD183","blCD4CCR4","blCD4CCR6","blCD4","blCD8","blCD21","blCD4CD8CD21","blTCells","blBTratio","blCD4CD8ratio","lnCD4CD183","lnCD4CCR4","lnCD4CCR6","lnCD4","lnCD8","lnCD21","lnCD4CD8CD21","lnTCells","lnBTratio","lnCD4CD8ratio","tonCD4CD183","tonCD4CCR4","tonCD4CCR6","tonCD4","tonCD8","tonCD21","tonFoxP3","tonCD4CD8CD21","tonTCells","tonBTratio","tonCD4CD8ratio","Sex","Age","Weight.y","WgtCng","GingInf","GumLoss","LNLsize","LNRsize","MG408-9Les","MG308-9Les"
"324",4546,33,"Placebo",NA,NA,NA,NA,NA,NA,NA,15209.1254752852,1616.32653061224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",464,3.1,0.3,1.71,0.7,2,2,0,0
"325",4547,-1,"Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",228,2.8,0,0.61,0.57,0,0,0,0
"326",4547,0,"Control",2.8,101.9,230,60,0,0,0,NA,NA,0,0,2900,NA,3.8,0.1,23.7,9.9,24.4,58,33.6,0.726190476190476,2.39393939393939,NA,20.1,0.1,34.9,16.2,32.8,83.9,51.1,0.64187866927593,0.939828080229226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",4547,1,"Control",2.8,102.7,168,NA,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",4547,2,"Control",2.9,100.5,200,72,0,0,0,0,0,0,0,NA,0.5,0.8,0.3,22,11.5,26.2,59.7,33.5,0.782089552238806,1.91304347826087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",4547,3,"Control",2.9,100.4,180,40,0,0,1,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",4547,4,"Control",2.8,101,192,NA,0,0,0,NA,NA,0,0,5250,1.5,0.5,0.8,23.7,15.1,39.7,78.5,38.8,1.02319587628866,1.56953642384106,0.2,1.6,0.2,26.8,7.1,54.7,88.6,33.9,1.61356932153392,2.0410447761194,8.2,38.3,18.5,19.8,4.6,65.1,0.1,89.5,24.4,2.66803278688525,4.30434782608696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",4547,5,"Control",2.9,102,NA,NA,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",261,2.8,0,1.23,0.67,0,0,0,0
"332",4547,6,"Control",2.9,101.4,210,54,0,0,0,0,0,0,0,3536,0.3,1.4,0.6,20.6,11.6,30.9,63.1,32.2,0.959627329192546,1.77586206896552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",4547,7,"Control",2.9,100,140,44,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",4547,8,"Control",2.9,101.2,194,54,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335",4547,9,"Control",2.9,100.4,230,54,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336",4547,10,"Control",2.9,99.9,210,54,0,0,0,NA,NA,0,0,2752,1.1,3.2,0.7,20.3,11.9,21.8,54,32.2,0.677018633540373,1.70588235294118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337",4547,11,"Control",2.9,100.2,150,48,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,0.4,1,32.9,18.9,33.9,85.7,51.8,0.654440154440154,1.03039513677812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",310,2.9,0.1,0.95,0.27,2,2,0,0
"338",4547,12,"Control",2.9,99.1,180,60,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339",4547,13,"Control",2.9,99.3,180,54,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340",4547,14,"Control",2.9,100.8,200,48,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341",4547,15,"Control",2.9,100.2,160,48,0,0,0,NA,NA,NA,NA,NA,0.1,1.7,0.1,23.2,16.7,26.4,66.3,39.9,0.661654135338346,1.38922155688623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",4547,16,"Control",2.9,102.1,180,54,0,0,0,NA,NA,0,0,3420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",345,2.9,0.1,1.3,0.49,0,0,0,0
"343",4547,17,"Control",2.9,101.2,148,56,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",4547,18,"Control",2.9,100.6,198,78,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",4547,19,"Control",2.9,100.4,160,54,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346",4547,20,"Control",2.9,100.1,210,66,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347",4547,21,"Control",2.9,100.7,150,54,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",4547,22,"Control",2.9,100.4,164,60,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349",4547,23,"Control",2.8,100.5,170,60,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",4547,24,"Control",2.9,98.3,140,54,0,0,0,NA,NA,0,0,3003,0.1,1.7,0.3,21,16.5,20.9,58.4,37.5,0.557333333333333,1.27272727272727,21.2,0.1,13.3,27.6,20,42.3,89.9,47.6,0.888655462184874,1.53260869565217,2.8,1,2.2,26.8,3.6,52.2,0.7,82.6,30.4,1.71710526315789,7.44444444444444,"f",401,2.8,0,1.05,0.42,0,0,0,0
"351",4547,33,"Control",NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",464,2.9,0.1,1.21,0.73,1,1,0,0
"352",4548,-1,"Placebo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",194,3.4,0,0.77,0.56,1,0,0,0
"353",4548,0,"Placebo",3.4,99.8,130,54,0,0,0,NA,NA,0,0,3000,5.6,0.2,0.2,19.4,8.7,24.2,52.3,28.1,0.861209964412811,2.22988505747126,NA,0.9,0.1,34.3,18.5,38.8,91.6,52.8,0.734848484848485,1.13119533527697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354",4548,1,"Placebo",3.5,99.9,NA,NA,0,0,1,NA,NA,1333.33333333333,482285.714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355",4548,2,"Placebo",3.6,100.7,160,54,1,0,1,0,6971.42857142857,25931.9286871961,10820571.4285714,NA,1.1,2.9,1.2,30,15,19.4,64.4,45,0.431111111111111,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356",4548,3,"Placebo",3.7,99.9,NA,56,0,0,2,NA,NA,13606.1381074169,14377142.8571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357",4548,4,"Placebo",3.67,98.5,NA,40,0,0,0,NA,NA,8789.18254456054,52114.2857142857,2751,4.2,1.6,2.9,23.5,19.8,42.8,86.1,43.3,0.988452655889146,2,0,1.1,0.1,24.2,15.3,54.9,94.4,39.5,1.38987341772152,2.26859504132231,3.2,21.5,29.5,17.7,3.7,64.8,0.6,86.2,21.4,3.02803738317757,4.78378378378378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358",4548,5,"Placebo",3.7,99.4,NA,NA,0,0,0,NA,NA,7835.64261825131,97600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",227,3.4,0,0.86,0.87,0,0,0,0
"359",4548,6,"Placebo",3.8,100.8,140,54,0,0,0,14646.4646464646,2871.15207373272,9803.92156862745,22857.1428571429,636,1.1,3.3,1.6,19.5,25.9,37.7,83.1,45.4,0.830396475770925,0.752895752895753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360",4548,7,"Placebo",3.8,101,136,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361",4548,8,"Placebo",3.9,99.4,140,66,0,0,0,NA,NA,4090.90909090909,12342.8571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362",4548,9,"Placebo",4,100.3,130,48,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363",4548,10,"Placebo",4,98,140,60,0,0,0,NA,NA,8406.02696272799,14628.5714285714,1106,5.1,12.5,4.3,16.7,25.8,35.3,77.8,42.5,0.830588235294118,0.647286821705426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364",4548,11,"Placebo",4,100.8,130,54,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1.2,2,28.9,26,39.4,94.3,54.9,0.717668488160291,1.36332179930796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",276,4,0.6,1.06,0.79,0,1,0,0
"365",4548,12,"Placebo",4.1,99,140,54,0,0,0,4479.06523855891,1328.97959183673,7019.56271576525,7085.71428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366",4548,13,"Placebo",4.1,99.4,130,54,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367",4548,14,"Placebo",4.1,97,140,54,0,0,0,NA,NA,2322.09737827715,12114.2857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368",4548,15,"Placebo",4.1,98.9,120,36,0,0,0,NA,NA,NA,NA,NA,0.1,2.5,0.2,13.8,31.6,29,74.4,45.4,0.638766519823789,0.436708860759494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369",4548,16,"Placebo",4.2,99.6,160,42,0,0,0,NA,NA,4695.36053661263,9600,2158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",311,4.2,0.8,0.88,0.69,1,1,0,0
"370",4548,17,"Placebo",4.3,99.1,144,76,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371",4548,18,"Placebo",4.3,99.3,120,54,0,0,1,10866.1417322835,1609.14285714286,3738.31775700935,4365.71428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372",4548,19,"Placebo",4.3,99.6,140,54,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373",4548,20,"Placebo",4.2,100.2,190,60,0,0,0,NA,NA,5207.68753874767,13485.7142857143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374",4548,21,"Placebo",4.3,100.4,210,54,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375",4548,22,"Placebo",4.4,100,148,56,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376",4548,23,"Placebo",4.4,100.8,190,54,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377",4548,24,"Placebo",4.4,98.6,190,60,0,0,0,NA,NA,3085.17773306506,7771.42857142857,2064,0.5,3.2,0.8,14.2,22.4,34.7,71.3,36.6,0.948087431693989,0.633928571428571,13.2,0.5,9.9,27.5,23.4,41.7,92.6,50.9,0.819253438113949,1.51636363636364,0.8,1.4,2.7,30.1,11,47.4,0.8,88.5,41.1,1.15328467153285,2.73636363636364,"m",367,4.4,1,1.16,0.81,2,2,0,0
"378",4548,33,"Placebo",NA,NA,NA,NA,NA,NA,NA,26730.3102625298,402.285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",430,4.5,1.1,1.67,1.04,2,2,0,0
"379",4550,-1,"Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",189,3.1,0,0.99,0.54,0,0,2,1
"380",4550,0,"Control",3.2,101.2,180,54,0,0,0,NA,NA,0,0,3000,NA,4,0.2,18.9,8.4,44.8,72.1,27.3,1.64102564102564,2.25,NA,3.1,0.1,33,11.2,40.1,84.3,44.2,0.907239819004525,1.21515151515152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381",4550,1,"Control",3.1,99.8,150,NA,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382",4550,2,"Control",3.3,101.3,180,60,0,0,0,0,0,0,0,NA,4.8,5.3,2,21.9,9.5,41.9,73.3,31.4,1.3343949044586,2.30526315789474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383",4550,3,"Control",3.4,100.4,198,60,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384",4550,4,"Control",3.4,100.7,156,48,0,0,0,NA,NA,0,0,3726,2,0.7,1.1,22.9,9.7,48,80.6,32.6,1.47239263803681,2.36082474226804,0.1,1.1,0.5,39.1,6.6,40.9,86.6,45.7,0.894967177242888,1.0460358056266,6.4,24.2,28.8,19.2,6,61.9,0.5,87.1,25.2,2.45634920634921,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385",4550,5,"Control",3.5,102,NA,NA,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",222,3.1,0,0.53,0.31,0,0,2,1
"386",4550,6,"Control",3.5,100.2,190,48,0,0,0,0,0,0,0,3094,0.8,1.9,1.1,17.3,9.3,35.8,62.4,26.6,1.34586466165414,1.86021505376344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387",4550,7,"Control",3.5,99.6,124,56,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388",4550,8,"Control",3.5,100,160,42,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389",4550,9,"Control",3.5,99.5,140,54,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390",4550,10,"Control",3.5,99.6,160,48,0,0,0,NA,NA,0,0,4896,2.5,5.6,1.7,15.9,8.2,39.3,63.4,24.1,1.63070539419087,1.9390243902439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391",4550,11,"Control",3.5,101.5,170,48,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8,0.5,3.4,37.1,23.5,22,82.6,60.6,0.363036303630363,0.592991913746631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",271,3.5,0.4,1,0.6,0,0,2,1
"392",4550,12,"Control",3.5,98.3,160,42,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393",4550,13,"Control",3.7,98.6,140,54,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394",4550,14,"Control",3.5,100.3,160,42,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395",4550,15,"Control",3.6,102,170,48,0,0,0,NA,NA,NA,NA,NA,0,1.8,0.1,18.9,13.3,45.3,77.5,32.2,1.40683229813665,1.42105263157895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396",4550,16,"Control",3.5,102.5,160,42,0,0,0,NA,NA,0,0,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f",306,3.5,0.4,0.77,0.77,0,0,2,2
"397",4550,17,"Control",3.5,100.4,160,76,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398",4550,18,"Control",3.5,100.3,120,54,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399",4550,19,"Control",3.6,100.2,170,42,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
